@relation winequality-red-weka.filters.unsupervised.instance.RemovePercentage-P34.0-V_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute class {3,4,5,6,7,8}

@data
0.069529,0.188533,-0.061555,-0.030578,-0.021901,0.039966,-0.025616,-0.023293,0.093859,0.085152,-0.076488,5
0.09502,0.216691,-0.051816,-0.012311,-0.019635,0.017628,-0.024188,-0.027252,0.07363,0.097909,-0.085345,5
0.102035,0.242544,-0.064847,-0.034847,-0.014777,0.001852,-0.017849,0.005754,0.113106,0.13402,-0.170405,6
0.080402,0.217084,-0.070712,-0.023232,-0.012142,-0.048878,-0.031296,-0.09597,0.10487,0.145266,-0.113811,5
0.114315,0.200613,-0.037262,-0.032029,-0.030381,0.029431,-0.020581,0.010679,0.062265,0.08976,-0.104684,6
0.115184,0.19685,-0.039661,-0.030638,-0.030387,0.035478,-0.021325,0.009113,0.062976,0.097095,-0.102397,6
0.094268,0.228065,-0.048773,-0.011222,-0.011922,0.003449,-0.013515,-0.023683,0.074927,0.083453,-0.087824,6
0.197296,0.202775,-0.076655,-0.044307,-0.028428,-0.068862,-0.096611,-0.004964,0.07834,0.13768,-0.143071,6
0.099296,0.241217,-0.051159,-0.023619,-0.050437,-0.016861,-0.01146,0.002519,0.096154,0.124924,-0.118212,6
0.094268,0.228065,-0.048773,-0.011222,-0.011922,0.003449,-0.013515,-0.023683,0.074927,0.083453,-0.087824,6
0.06839,0.191066,-0.117981,-0.105503,-0.004421,-0.053666,0.110794,-0.026845,0.050933,0.131408,-0.035388,6
0.120705,0.220795,-0.032511,-0.006882,-0.030011,-0.031569,-0.010263,-0.015238,0.090376,0.089565,-0.080228,5
0.191016,0.210347,-0.076812,-0.048962,-0.023269,-0.063435,-0.098555,-0.007009,0.076418,0.136749,-0.142447,6
0.074468,0.207368,-0.056289,-0.009341,-0.051903,-0.001733,-0.01172,0.007091,0.077983,0.119044,-0.142633,5
0.07546,0.200547,-0.072975,-0.007193,-0.035737,-0.00096,-0.019232,0.023429,0.098315,0.110432,-0.097023,7
0.081934,0.208601,-0.057372,-0.046073,-0.027618,0.020298,-0.034565,-0.004867,0.072348,0.109198,-0.111815,6
0.081934,0.208601,-0.057372,-0.046073,-0.027618,0.020298,-0.034565,-0.004867,0.072348,0.109198,-0.111815,6
0.081934,0.208601,-0.057372,-0.046073,-0.027618,0.020298,-0.034565,-0.004867,0.072348,0.109198,-0.111815,6
0.081934,0.208601,-0.057372,-0.046073,-0.027618,0.020298,-0.034565,-0.004867,0.072348,0.109198,-0.111815,6
0.073052,0.193285,-0.038196,-0.040507,-0.022116,0.031098,-0.02153,-0.011687,0.073754,0.07057,-0.104022,5
0.100726,0.225761,-0.044605,-0.012539,-0.013424,0.005553,-0.014671,-0.01987,0.071185,0.082542,-0.089953,6
0.100726,0.225761,-0.044605,-0.012539,-0.013424,0.005553,-0.014671,-0.01987,0.071185,0.082542,-0.089953,6
0.070812,0.182337,-0.041648,-0.026254,-0.001815,0.016,-0.010391,-0.063299,0.084214,0.143492,-0.085555,5
0.074474,0.197243,-0.028484,-0.022481,-0.053772,0.046688,0.014536,-0.000823,0.095247,0.056186,-0.128503,6
0.075273,0.209623,-0.034441,-0.021254,-0.033484,0.000595,-0.011628,-0.046135,0.102795,0.093353,-0.092709,5
0.117285,0.194211,-0.041294,-0.076562,-0.035936,-0.011531,0.008146,-0.043141,0.093811,0.094421,-0.125889,5
0.120502,0.235405,-0.07388,-0.041913,-0.023191,0.009133,-0.025507,0.003699,0.132301,0.126593,-0.148368,6
0.07351,0.184366,-0.045959,-0.040612,-0.029372,0.046596,-0.024743,-0.01123,0.081235,0.071269,-0.119692,5
0.07351,0.184366,-0.045959,-0.040612,-0.029372,0.046596,-0.024743,-0.01123,0.081235,0.071269,-0.119692,5
0.07351,0.184366,-0.045959,-0.040612,-0.029372,0.046596,-0.024743,-0.01123,0.081235,0.071269,-0.119692,5
0.11446,0.193532,-0.045609,-0.041405,-0.0467,0.020454,-0.014195,-0.000044,0.101277,0.083862,-0.1243,6
0.11446,0.193532,-0.045609,-0.041405,-0.0467,0.020454,-0.014195,-0.000044,0.101277,0.083862,-0.1243,6
0.11446,0.193532,-0.045609,-0.041405,-0.0467,0.020454,-0.014195,-0.000044,0.101277,0.083862,-0.1243,6
0.113322,0.191853,-0.044764,-0.045584,-0.05018,0.028885,-0.019361,-0.009069,0.102077,0.092638,-0.117576,6
0.11446,0.193532,-0.045609,-0.041405,-0.0467,0.020454,-0.014195,-0.000044,0.101277,0.083862,-0.1243,6
0.082684,0.221719,-0.018,-0.021687,-0.073945,0.003709,-0.009374,-0.009732,0.098158,0.119114,-0.110139,5
0.075535,0.204931,-0.030402,-0.030336,-0.038535,0.020522,-0.018192,-0.002163,0.085672,0.088867,-0.115411,6
0.109005,0.223194,-0.042581,-0.057513,-0.024699,-0.002182,-0.043859,-0.00323,0.10217,0.094112,-0.143225,5
0.081936,0.188959,-0.02901,-0.046657,-0.039047,0.022598,-0.016889,-0.032815,0.087455,0.07812,-0.123467,5
0.081936,0.188959,-0.02901,-0.046657,-0.039047,0.022598,-0.016889,-0.032815,0.087455,0.07812,-0.123467,5
0.118523,0.193291,-0.04488,-0.042328,-0.029271,0.02598,-0.019579,-0.004915,0.107065,0.109344,-0.127502,5
0.104884,0.181125,-0.056886,-0.011056,-0.042489,0.010754,-0.034429,-0.022641,0.086056,0.127673,-0.078188,5
0.128293,0.221281,-0.058873,-0.013433,-0.027379,-0.010163,-0.003631,-0.003127,0.11703,0.097288,-0.162349,6
0.126972,0.218798,-0.033805,-0.037516,-0.041087,0.019077,-0.018502,-0.023785,0.099694,0.082151,-0.110295,5
0.126972,0.218798,-0.033805,-0.037516,-0.041087,0.019077,-0.018502,-0.023785,0.099694,0.082151,-0.110295,5
0.097564,0.195538,-0.03108,-0.040589,-0.029869,0.01157,-0.013522,-0.007284,0.097016,0.073326,-0.123494,5
0.084713,0.221984,-0.029781,-0.044853,-0.027811,0.030773,-0.01557,0.00271,0.041636,0.073527,-0.130924,5
0.080977,0.222267,-0.029599,-0.046013,-0.026978,0.028392,-0.017009,0.000209,0.042918,0.074243,-0.131841,5
0.146099,0.209793,-0.040721,-0.045099,-0.037416,0.011051,-0.055422,0.006804,0.070136,0.12718,-0.09656,6
0.117642,0.163976,-0.035871,-0.044889,-0.004016,0.068828,0.016104,-0.02902,0.089112,0.166126,-0.078345,5
0.084879,0.181332,-0.042459,-0.005246,-0.074717,-0.020484,0.007258,-0.002232,0.096529,0.089032,-0.099089,6
0.106989,0.222234,-0.03705,-0.038071,-0.050338,0.000201,-0.005299,-0.015692,0.089931,0.112342,-0.113853,5
0.110205,0.210624,-0.037251,-0.033639,-0.025828,-0.018082,-0.021689,-0.044004,0.103256,0.103944,-0.098716,5
0.084879,0.181332,-0.042459,-0.005246,-0.074717,-0.020484,0.007258,-0.002232,0.096529,0.089032,-0.099089,6
0.085533,0.225197,-0.042587,-0.01837,-0.017901,-0.016888,-0.021758,-0.055124,0.079557,0.099423,-0.097866,4
0.14456,0.223624,-0.051294,-0.050561,-0.044676,-0.003407,-0.020791,-0.008035,0.106968,0.107378,-0.145246,6
0.084735,0.203753,-0.03079,-0.047571,-0.033021,0.033716,0.010338,-0.001543,0.099228,0.059609,-0.098752,5
0.08423,0.212992,-0.047933,-0.033328,-0.024532,0.010778,-0.003469,-0.038141,0.097086,0.079514,-0.112826,5
0.076968,0.267714,-0.06368,-0.035106,0.025982,-0.031002,-0.024002,0.032391,0.110564,0.047282,-0.05063,6
0.082873,0.226556,-0.045553,-0.014384,-0.015775,-0.007368,-0.022483,-0.05009,0.074961,0.104901,-0.090439,6
0.087971,0.20144,-0.043157,-0.0389,-0.036674,0.018496,-0.011037,-0.024168,0.09098,0.082171,-0.153556,4
0.109845,0.189912,-0.103021,-0.103632,-0.014227,-0.055567,0.116961,-0.026534,0.05027,0.11337,-0.058893,5
0.040266,0.238824,-0.074346,-0.069564,0.010852,-0.048838,-0.003924,0.002211,0.083011,0.140643,-0.109745,6
0.109845,0.189912,-0.103021,-0.103632,-0.014227,-0.055567,0.116961,-0.026534,0.05027,0.11337,-0.058893,5
0.086446,0.190771,-0.040461,-0.017547,-0.003719,0.029346,-0.002979,-0.049224,0.077327,0.134954,-0.084185,5
0.143578,0.175797,-0.074137,-0.089511,-0.047818,0.008667,0.053782,-0.052403,0.071657,0.112677,-0.125789,3
0.107097,0.239778,-0.041451,-0.005284,-0.0121,0.006368,-0.006184,-0.016325,0.065425,0.069587,-0.098606,5
0.055452,0.211238,-0.065217,-0.013654,-0.024948,-0.012915,0.004368,-0.064097,0.099779,0.101844,-0.126387,5
0.151886,0.262996,-0.055307,-0.064738,-0.011872,0.000168,-0.067556,-0.001621,0.057947,0.137396,-0.113065,6
0.077962,0.207626,-0.030616,-0.045244,-0.034589,0.034554,-0.016328,-0.005477,0.080875,0.076464,-0.113799,6
0.112694,0.200821,-0.041038,-0.039186,-0.029635,0.004147,-0.015153,0.004961,0.115693,0.087808,-0.125638,6
0.112694,0.200821,-0.041038,-0.039186,-0.029635,0.004147,-0.015153,0.004961,0.115693,0.087808,-0.125638,6
0.077191,0.203459,-0.040003,-0.038618,-0.016947,-0.012215,-0.025125,-0.048842,0.083819,0.08415,-0.119425,5
0.124316,0.211509,-0.0482,0.00112,-0.026759,0.013026,-0.012447,-0.021486,0.076755,0.094115,-0.090338,5
0.124316,0.211509,-0.0482,0.00112,-0.026759,0.013026,-0.012447,-0.021486,0.076755,0.094115,-0.090338,5
0.086937,0.22191,-0.05663,-0.020294,-0.012854,0.022349,0.003458,-0.046461,0.086047,0.086154,-0.093773,5
0.067937,0.192326,-0.044355,-0.00579,-0.006002,0.032079,-0.012758,-0.059841,0.089733,0.131565,-0.082133,5
0.081579,0.192399,-0.040395,-0.05053,-0.031411,0.011089,-0.00894,-0.019164,0.095241,0.074661,-0.108199,5
0.081579,0.192399,-0.040395,-0.05053,-0.031411,0.011089,-0.00894,-0.019164,0.095241,0.074661,-0.108199,5
0.065686,0.229948,0.002905,-0.04781,0.038899,-0.014424,-0.019303,-0.002147,0.088406,0.111116,-0.110131,5
0.093511,0.208367,-0.064091,-0.002718,-0.014675,0.079751,0.013108,-0.005841,0.106713,0.077624,-0.093217,5
0.150166,0.21491,-0.064475,-0.045014,-0.029406,-0.00521,-0.036549,0.017962,0.103796,0.121365,-0.161156,6
0.109744,0.225709,-0.03741,-0.042369,-0.031337,-0.021087,-0.020104,-0.016725,0.091246,0.103632,-0.123748,5
0.053329,0.196842,-0.053304,-0.030551,-0.030485,0.022081,0.00001,-0.025208,0.098088,0.07113,-0.134286,5
0.099691,0.210501,-0.041949,-0.023061,-0.038065,0.021504,-0.019829,-0.01829,0.07597,0.102355,-0.104722,5
0.075855,0.196511,-0.021707,-0.031225,0.003616,0.050611,-0.020488,-0.017809,0.081055,0.098178,-0.090131,5
0.082325,0.19003,-0.032795,-0.052807,-0.04363,-0.009382,-0.018985,-0.019204,0.106548,0.069589,-0.095612,6
0.082294,0.186536,-0.033238,-0.052054,-0.045661,-0.007837,-0.019848,-0.018022,0.107496,0.071427,-0.095103,5
0.109838,0.233687,-0.045924,-0.002561,-0.01271,0.005823,-0.01081,-0.020152,0.067244,0.078499,-0.09434,5
0.104833,0.198617,-0.03512,-0.061748,-0.028666,0.000751,-0.044724,-0.009671,0.085743,0.097022,-0.100064,7
0.10362,0.208199,-0.052897,-0.051143,-0.024225,-0.010399,-0.033309,-0.001397,0.127833,0.093764,-0.119564,6
0.131045,0.223891,-0.061066,0.0172,-0.015258,0.01623,-0.008115,-0.0318,0.085201,0.097498,-0.077205,5
0.131045,0.223891,-0.061066,0.0172,-0.015258,0.01623,-0.008115,-0.0318,0.085201,0.097498,-0.077205,5
0.084718,0.252977,-0.04309,-0.056142,-0.029549,-0.012158,-0.060474,0.029385,0.079785,0.105705,-0.107344,6
0.015191,0.211661,-0.056951,-0.058402,-0.00262,-0.005675,-0.035456,0.043858,0.098768,0.056275,-0.074493,8
0.096779,0.247056,-0.019677,-0.057676,-0.030357,0.002922,-0.050388,-0.012248,0.070081,0.109517,-0.085798,6
0.069117,0.213131,-0.066051,-0.041918,-0.026522,0.014368,-0.033022,0.039626,0.102972,0.102038,-0.100119,7
0.051182,0.212553,-0.009718,-0.050852,0.001766,0.008782,-0.019396,0.059776,0.114562,0.093323,-0.101859,6
0.097881,0.169275,-0.086125,-0.058653,-0.011557,0.030091,-0.05954,0.024055,0.122497,0.121543,-0.074405,6
0.07315,0.22139,-0.093538,-0.034043,-0.025112,0.02125,-0.048275,0.041195,0.125664,0.147057,-0.090251,7
0.097881,0.169275,-0.086125,-0.058653,-0.011557,0.030091,-0.05954,0.024055,0.122497,0.121543,-0.074405,6
0.124882,0.227195,-0.066162,-0.044552,-0.024828,-0.0403,-0.030784,-0.054901,0.111518,0.129744,-0.163083,6
0.070667,0.2272,-0.034304,-0.071086,-0.009352,-0.014634,-0.067316,0.00075,0.052857,0.110973,-0.094779,6
0.051182,0.212553,-0.009718,-0.050852,0.001766,0.008782,-0.019396,0.059776,0.114562,0.093323,-0.101859,6
0.098797,0.203218,-0.064561,0.006302,-0.025841,-0.027256,0.023901,0.015968,0.122163,0.06341,-0.081915,5
0.037829,0.218676,-0.011646,-0.050501,-0.044895,-0.001267,-0.036146,0.009116,0.065015,0.083862,-0.0636,5
0.081238,0.181263,-0.040508,-0.072906,-0.015008,-0.004998,-0.056352,0.012981,0.098418,0.055657,-0.078323,5
0.037829,0.218676,-0.011646,-0.050501,-0.044895,-0.001267,-0.036146,0.009116,0.065015,0.083862,-0.0636,5
0.085098,0.237119,-0.062184,-0.047587,-0.02477,0.017314,-0.042049,0.021764,0.097478,0.132428,-0.11577,7
0.079522,0.19241,-0.037722,-0.026565,-0.043793,0.026209,0.011577,-0.008676,0.10363,0.056194,-0.136395,5
0.13149,0.216196,-0.057576,0.018055,-0.017581,0.019936,-0.006907,-0.028513,0.076428,0.099485,-0.088472,5
0.079522,0.19241,-0.037722,-0.026565,-0.043793,0.026209,0.011577,-0.008676,0.10363,0.056194,-0.136395,5
0.091795,0.186233,-0.042899,-0.035676,-0.039751,0.043787,-0.026046,0.001494,0.073261,0.081897,-0.081486,5
0.106737,0.194356,-0.085352,-0.054069,-0.028032,0.040844,-0.038767,0.011047,0.14064,0.130571,-0.089704,6
0.121016,0.215357,-0.023265,-0.081356,-0.012645,0.012118,-0.022691,0.008287,0.096444,0.111204,-0.116894,4
0.056727,0.208276,-0.028768,-0.050463,-0.045736,0.027374,-0.029607,0.017448,0.06457,0.067409,-0.081345,6
0.056727,0.208276,-0.028768,-0.050463,-0.045736,0.027374,-0.029607,0.017448,0.06457,0.067409,-0.081345,6
0.10806,0.263921,-0.047978,-0.046132,-0.043561,0.034034,-0.062368,0.024706,0.086056,0.117416,-0.095033,6
0.080798,0.236796,-0.03446,-0.045237,-0.030186,0.007827,-0.022872,0.001745,0.077375,0.105126,-0.128934,5
0.111314,0.208019,-0.064244,-0.036207,-0.03881,0.030404,-0.02494,-0.013275,0.133792,0.109539,-0.103979,5
0.076637,0.207837,-0.073796,-0.034349,-0.028254,0.040405,-0.054158,0.044845,0.094909,0.13047,-0.068849,5
0.091741,0.20551,-0.048423,-0.034497,-0.033374,0.019619,-0.033847,0.006002,0.077055,0.095834,-0.101779,5
0.089764,0.221728,-0.036601,-0.011368,-0.022342,0.014777,-0.014199,-0.001875,0.062975,0.076494,-0.10109,6
0.091927,0.227493,-0.05915,-0.062134,-0.017491,-0.005447,-0.048902,0.035769,0.121048,0.070792,-0.129876,6
0.06886,0.206673,-0.045471,-0.061177,-0.016194,0.020466,-0.040128,0.017101,0.07992,0.074363,-0.099273,7
0.108665,0.11312,0.094759,-0.066498,0.068541,0.052254,0.056833,0.036615,0.135535,0.220966,-0.057522,6
0.108665,0.11312,0.094759,-0.066498,0.068541,0.052254,0.056833,0.036615,0.135535,0.220966,-0.057522,6
0.113564,0.179674,-0.034921,-0.032685,-0.062182,0.03744,0.019201,-0.004356,0.057231,0.078907,-0.042827,5
0.090656,0.219715,-0.030396,-0.042709,0.019123,-0.042467,-0.049836,-0.047365,0.088694,0.162683,-0.122987,5
0.091382,0.209299,-0.027832,-0.051453,-0.039643,0.015276,-0.034891,-0.014528,0.100326,0.071627,-0.128886,5
0.124559,0.218673,-0.072726,-0.018997,-0.018941,0.020258,-0.021451,-0.009572,0.129758,0.107775,-0.097281,6
0.054603,0.230255,-0.063224,-0.040177,-0.021467,0.021858,-0.027353,0.012044,0.092581,0.109645,-0.117343,7
0.084382,0.222017,-0.015568,-0.009045,0.025567,0.010428,0.012951,-0.031999,0.102118,0.099756,-0.099414,6
0.077674,0.195166,-0.047466,-0.065964,-0.022411,0.02256,-0.039835,-0.007235,0.114848,0.082103,-0.080533,5
0.095717,0.225586,-0.062259,-0.028816,-0.02932,-0.009831,-0.028917,-0.016321,0.085925,0.118876,-0.154924,5
0.124958,0.219565,-0.072898,-0.019156,-0.019072,0.020273,-0.021547,-0.00959,0.130146,0.108224,-0.097696,6
0.08478,0.222908,-0.01574,-0.009204,0.025436,0.010443,0.012856,-0.032017,0.102506,0.100205,-0.099829,6
0.077674,0.195166,-0.047466,-0.065964,-0.022411,0.02256,-0.039835,-0.007235,0.114848,0.082103,-0.080533,5
0.080558,0.191469,-0.052515,-0.062226,-0.019826,0.02553,-0.038808,-0.012698,0.116482,0.086311,-0.076738,5
0.085214,0.171069,-0.06678,-0.057844,-0.028376,0.057758,-0.043213,-0.008562,0.11622,0.112555,-0.063577,5
0.052245,0.229988,-0.064721,-0.038762,-0.018973,0.019381,-0.029862,0.014016,0.097171,0.107436,-0.114805,8
0.054603,0.230255,-0.063224,-0.040177,-0.021467,0.021858,-0.027353,0.012044,0.092581,0.109645,-0.117343,7
0.069088,0.23786,-0.030071,-0.072931,-0.027797,0.008742,-0.032153,0.017161,0.071897,0.108143,-0.098097,7
0.094699,0.194331,-0.096679,-0.035588,-0.019614,0.032999,-0.033742,0.002336,0.134704,0.137341,-0.111688,7
0.093974,0.191758,-0.039442,-0.023002,-0.024758,0.021412,-0.040868,-0.013093,0.050414,0.093061,-0.059824,5
0.077206,0.232093,-0.019622,-0.033595,-0.068922,-0.023928,-0.040185,-0.010094,0.084523,0.123648,-0.078262,6
0.089574,0.208841,-0.06576,-0.048405,-0.014037,-0.029986,-0.051675,-0.03818,0.118591,0.107405,-0.12298,6
0.098322,0.187806,-0.089741,0.003562,-0.012624,0.046798,-0.016665,-0.010845,0.093126,0.11758,-0.119718,6
0.093974,0.191758,-0.039442,-0.023002,-0.024758,0.021412,-0.040868,-0.013093,0.050414,0.093061,-0.059824,5
0.087907,0.203691,-0.032286,-0.03968,-0.051268,0.002117,-0.038711,0.014816,0.055715,0.097247,-0.108735,5
0.080885,0.226275,-0.056627,-0.04083,-0.040866,0.000507,-0.034882,0.044334,0.088562,0.099195,-0.127565,7
0.088537,0.216366,-0.048031,-0.055495,-0.022145,0.067233,-0.053353,0.006422,0.104803,0.102519,-0.074819,6
0.091537,0.204166,-0.03165,-0.07028,-0.014752,-0.013257,-0.060615,-0.0268,0.099028,0.084891,-0.103259,4
0.089778,0.202762,-0.046863,-0.046366,-0.021596,0.015835,-0.022937,-0.014191,0.10755,0.093348,-0.118407,6
0.104387,0.212392,-0.046746,-0.039299,-0.025051,0.017746,-0.015732,-0.013577,0.111414,0.095355,-0.129704,6
0.077579,0.175587,-0.067458,-0.042525,-0.023194,0.03855,-0.046926,-0.014067,0.0975,0.111584,-0.075015,5
0.077579,0.175587,-0.067458,-0.042525,-0.023194,0.03855,-0.046926,-0.014067,0.0975,0.111584,-0.075015,5
0.053144,0.21736,-0.050972,-0.04719,-0.022179,0.051624,-0.049146,-0.017143,0.08312,0.119093,-0.068316,7
0.091223,0.228525,-0.059274,-0.059605,-0.008663,-0.019688,-0.063006,-0.069025,0.118262,0.142484,-0.10402,4
0.053144,0.21736,-0.050972,-0.04719,-0.022179,0.051624,-0.049146,-0.017143,0.08312,0.119093,-0.068316,7
0.066347,0.213,-0.052838,-0.037389,-0.009643,0.006819,-0.037686,-0.065535,0.121971,0.105582,-0.086283,3
0.052121,0.19089,-0.053591,-0.002704,-0.055681,0.023757,0.0344,-0.037541,0.130832,0.075547,-0.124674,5
0.116097,0.227083,-0.050115,-0.038847,-0.010695,-0.023251,-0.022065,-0.011811,0.118993,0.142647,-0.177167,5
0.056741,0.236744,-0.051821,-0.05199,-0.015037,0.007578,-0.059059,0.004961,0.056217,0.144354,-0.079374,6
0.100667,0.215165,-0.06583,-0.030062,-0.016529,0.006339,-0.020164,-0.011948,0.090562,0.100065,-0.137935,5
0.0824,0.122139,0.07832,-0.062225,0.062411,0.04243,0.049306,0.027489,0.106123,0.211247,-0.060008,5
0.154488,0.265495,-0.095063,-0.018043,0.007544,-0.036851,-0.041507,0.042866,0.113766,0.112325,-0.148671,7
0.0824,0.122139,0.07832,-0.062225,0.062411,0.04243,0.049306,0.027489,0.106123,0.211247,-0.060008,5
0.154887,0.266387,-0.095235,-0.018203,0.007413,-0.036836,-0.041603,0.042848,0.114155,0.112774,-0.149086,7
0.080808,0.21293,0.011947,-0.064468,0.013928,-0.012077,-0.021852,-0.033092,0.121563,0.109837,-0.1251,3
0.069967,0.237159,-0.012967,-0.071958,-0.032256,0.008958,-0.044556,0.007322,0.040746,0.121888,-0.086157,5
0.108771,0.190515,-0.043091,-0.071581,-0.021809,-0.014187,-0.053959,-0.006343,0.071968,0.081781,-0.114098,4
0.069967,0.237159,-0.012967,-0.071958,-0.032256,0.008958,-0.044556,0.007322,0.040746,0.121888,-0.086157,5
0.041431,0.254391,-0.029988,-0.075977,-0.018526,-0.002144,-0.037347,-0.042304,0.040702,0.120105,-0.099515,4
0.060999,0.216108,-0.040519,-0.034886,-0.041827,-0.001014,-0.047992,0.006992,0.059201,0.101241,-0.113462,5
0.090735,0.221041,-0.049091,-0.060127,-0.01373,-0.03913,-0.056887,-0.040288,0.113691,0.107127,-0.117333,4
0.071107,0.203577,-0.035215,-0.047156,-0.019516,0.003639,-0.030191,-0.025368,0.081988,0.085977,-0.106406,5
0.065958,0.215381,-0.047253,-0.048176,-0.013031,-0.005693,-0.037027,-0.027045,0.08503,0.102621,-0.111669,5
0.084198,0.201755,-0.057043,-0.063731,-0.008974,-0.014402,-0.049385,0.001653,0.103326,0.088879,-0.109277,5
0.12936,0.211433,-0.044086,-0.06218,-0.027121,-0.020019,-0.067232,0.006631,0.078848,0.09656,-0.139101,5
0.069403,0.209712,-0.05256,-0.052461,-0.006901,-0.014454,-0.043918,0.00926,0.103345,0.083485,-0.122306,6
0.080325,0.250799,-0.054449,-0.032549,-0.0358,0.002544,-0.048868,0.017773,0.05293,0.130466,-0.150513,6
0.12936,0.211433,-0.044086,-0.06218,-0.027121,-0.020019,-0.067232,0.006631,0.078848,0.09656,-0.139101,5
0.121795,0.225197,-0.060345,-0.044704,-0.027746,-0.024311,-0.050477,-0.011476,0.096045,0.111967,-0.153608,5
0.137494,0.2353,-0.049983,0.015441,-0.012632,0.005897,-0.001573,-0.00644,0.06747,0.064041,-0.074098,5
0.086096,0.180266,-0.052526,-0.048273,-0.03198,0.029616,-0.031614,0.030241,0.080332,0.069365,-0.106481,7
0.092796,0.185826,-0.060448,-0.050131,-0.028084,0.016011,-0.018852,0.029686,0.116217,0.077933,-0.110161,6
0.137494,0.2353,-0.049983,0.015441,-0.012632,0.005897,-0.001573,-0.00644,0.06747,0.064041,-0.074098,5
0.099165,0.222119,-0.051937,-0.049267,-0.01986,-0.018661,-0.041964,-0.016487,0.123203,0.107163,-0.135194,6
0.094735,0.215507,-0.045521,-0.061363,-0.013654,-0.027351,-0.051192,-0.042339,0.109658,0.112323,-0.121262,6
0.099165,0.222119,-0.051937,-0.049267,-0.01986,-0.018661,-0.041964,-0.016487,0.123203,0.107163,-0.135194,6
0.066955,0.18302,-0.051316,-0.035982,-0.031141,0.00612,-0.01079,-0.031272,0.104001,0.079705,-0.118549,5
0.049062,0.200269,-0.033451,-0.015072,0.013851,0.005538,-0.003662,-0.04752,0.094132,0.123095,-0.095811,5
0.089669,0.21268,-0.03527,-0.029993,-0.019091,0.017014,-0.018737,-0.01708,0.082639,0.084778,-0.099207,5
0.070366,0.235281,-0.036963,-0.070099,-0.009448,-0.009448,-0.055545,0.002313,0.054534,0.113892,-0.112949,6
0.071017,0.256077,-0.033268,-0.064956,-0.03256,0.000161,-0.034677,-0.013902,0.038524,0.13352,-0.123889,6
0.097744,0.189078,-0.040766,-0.064083,-0.023514,-0.020519,-0.046229,-0.022273,0.095811,0.0858,-0.1069,3
0.095863,0.210614,-0.050368,-0.059253,-0.017761,-0.029294,-0.047303,-0.026128,0.110187,0.101848,-0.11771,6
0.071017,0.256077,-0.033268,-0.064956,-0.03256,0.000161,-0.034677,-0.013902,0.038524,0.13352,-0.123889,6
0.036856,0.257425,-0.031031,-0.078788,-0.023435,0.036569,-0.068538,-0.001019,0.043003,0.122245,-0.07026,6
0.073006,0.208515,-0.050594,-0.02897,-0.038941,0.004972,-0.021885,0.037869,0.065593,0.094009,-0.127921,5
0.067997,0.192188,-0.043815,-0.053891,-0.014229,0.038433,-0.061659,0.019926,0.078646,0.090443,-0.067584,6
0.080101,0.190012,-0.0433,-0.06123,-0.024244,0.016728,-0.04754,-0.019262,0.110792,0.095319,-0.084421,5
0.085522,0.202928,-0.047039,-0.061978,-0.011876,-0.013706,-0.05512,-0.026521,0.106459,0.102747,-0.107237,6
0.098543,0.200395,-0.07256,-0.012802,-0.010577,-0.000319,-0.00924,-0.003564,0.079797,0.094097,-0.125444,6
0.08532,0.203815,-0.015844,-0.050436,0.019897,-0.025936,-0.054094,-0.027876,0.087943,0.100845,-0.062292,6
0.085519,0.204261,-0.01593,-0.050516,0.019832,-0.025929,-0.054142,-0.027885,0.088138,0.101069,-0.062499,6
0.072025,0.223014,-0.058077,-0.06228,-0.000991,0.025087,-0.050756,0.038312,0.090674,0.088905,-0.069338,5
0.073183,0.179132,-0.075614,-0.045994,-0.01239,0.026822,-0.038907,0.011599,0.115493,0.10366,-0.087486,6
0.06235,0.23626,-0.036835,-0.064832,-0.024165,0.002783,-0.025911,-0.01595,0.052334,0.112886,-0.104399,5
0.094702,0.208866,-0.036518,-0.070089,-0.01891,0.012047,-0.028726,-0.026942,0.094103,0.104238,-0.106201,5
0.073183,0.179132,-0.075614,-0.045994,-0.01239,0.026822,-0.038907,0.011599,0.115493,0.10366,-0.087486,6
0.075394,0.184623,-0.023096,-0.046238,-0.032833,0.025083,-0.024328,-0.016281,0.050451,0.076779,-0.107692,4
0.072025,0.223014,-0.058077,-0.06228,-0.000991,0.025087,-0.050756,0.038312,0.090674,0.088905,-0.069338,5
0.08185,0.208996,-0.062273,-0.035734,-0.021546,0.037757,-0.032737,-0.010581,0.077453,0.118673,-0.094968,5
0.066804,0.199861,-0.059517,-0.052422,-0.007142,0.029118,-0.037447,0.014137,0.080688,0.090176,-0.086236,6
0.069268,0.186074,-0.046109,-0.043658,-0.020997,0.035289,-0.026362,0.003851,0.095056,0.079855,-0.100056,5
0.067613,0.184539,-0.045349,-0.039384,-0.019227,0.0362,-0.021555,0.006578,0.096679,0.075785,-0.098802,6
0.078703,0.207958,-0.06023,-0.046814,-0.03124,0.024481,-0.021955,-0.001131,0.11376,0.093482,-0.118541,6
